2016-05-27 16:46:52.910  INFO 5500 --- [main] ru.wobot.sm.proxy.Application            : No active profile set, falling back to default profiles: default
2016-05-27 16:46:53.020  INFO 5500 --- [main] ationConfigEmbeddedWebApplicationContext : Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6fd83fc1: startup date [Fri May 27 16:46:53 MSK 2016]; root of context hierarchy
2016-05-27 16:46:55.471  INFO 5500 --- [main] e.j.JettyEmbeddedServletContainerFactory : Server initialized with port: 8888
2016-05-27 16:46:55.476  INFO 5500 --- [main] org.eclipse.jetty.server.Server          : jetty-9.2.16.v20160414
2016-05-27 16:46:55.709  INFO 5500 --- [main] application                              : Initializing Spring embedded WebApplicationContext
2016-05-27 16:46:55.710  INFO 5500 --- [main] o.s.web.context.ContextLoader            : Root WebApplicationContext: initialization completed in 2695 ms
2016-05-27 16:46:56.772  INFO 5500 --- [main] o.s.b.c.e.ServletRegistrationBean        : Mapping servlet: 'dispatcherServlet' to [/]
2016-05-27 16:46:56.777  INFO 5500 --- [main] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'characterEncodingFilter' to: [/*]
2016-05-27 16:46:56.777  INFO 5500 --- [main] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2016-05-27 16:46:56.777  INFO 5500 --- [main] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'httpPutFormContentFilter' to: [/*]
2016-05-27 16:46:56.778  INFO 5500 --- [main] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'requestContextFilter' to: [/*]
2016-05-27 16:46:57.132  INFO 5500 --- [main] o.e.jetty.server.handler.ContextHandler  : Started o.s.b.c.e.j.JettyEmbeddedWebAppContext@411c6d44{/,file:/C:/Windows/Temp/jetty-docbase.370955772424199927.8888/,AVAILABLE}
2016-05-27 16:46:57.133  INFO 5500 --- [main] org.eclipse.jetty.server.Server          : Started @7636ms
2016-05-27 16:46:57.271  INFO 5500 --- [main] com.hazelcast.config.XmlConfigLocator    : Loading 'hazelcast.xml' from classpath.
2016-05-27 16:48:21.365  INFO 5500 --- [main] c.h.instance.DefaultAddressPicker        : [LOCAL] [dev] [3.5.5] Prefer IPv4 stack is true.
2016-05-27 16:48:21.467  INFO 5500 --- [main] c.h.instance.DefaultAddressPicker        : [LOCAL] [dev] [3.5.5] Picked Address[10.9.8.13]:5701, using socket ServerSocket[addr=/0:0:0:0:0:0:0:0,localport=5701], bind any local is true
2016-05-27 16:48:21.815  INFO 5500 --- [main] com.hazelcast.spi.OperationService       : [10.9.8.13]:5701 [dev] [3.5.5] Backpressure is disabled
2016-05-27 16:48:21.834  INFO 5500 --- [main] c.h.s.i.o.c.ClassicOperationExecutor     : [10.9.8.13]:5701 [dev] [3.5.5] Starting with 2 generic operation threads and 4 partition operation threads.
2016-05-27 16:48:22.407  INFO 5500 --- [main] com.hazelcast.system                     : [10.9.8.13]:5701 [dev] [3.5.5] Hazelcast 3.5.5 (20160122 - 6805b8e) starting at Address[10.9.8.13]:5701
